Date,Mean Temp,max Temp,Min temp,Heating Degree Days,Dew Point,Average Humidity,Max Humidity,Minimum Humidity,Sea Level Pressure,Average Wind Speed,Maximum Wind Speed,Visibility,Event,Precipitation
05-09-2005,89,102,76,N/A,70,51,78,21,29.62,3,14,3,,0
,,,,,,,,,,,,,,
06-09-2005,90,104,76,N/A,71,55,83,25,29.64,4,9,2.4,,0
,,,,,,,,,,,,,,
07-09-2005,86,93,79,N/A,73,62,74,44,29.7,5,14,2.5,Thunderstorm,0
,,,,,,,,,,,,,,
08-09-2005,82,90,75,N/A,75,80,100,57,29.73,3,12,2.5,Rain Thunderstorm,0.04
,,,,,,,,,,,,,,
09-09-2005,85,96,74,N/A,73,65,83,37,29.72,5,9,3.3,Thunderstorm,0
,,,,,,,,,,,,,,
10-09-2005,85,95,75,N/A,72,71,83,52,29.67,5,16,2.2,Thunderstorm,0
,,,,,,,,,,,,,,
11-09-2005,84,93,75,N/A,73,73,93,36,29.6,5,14,2.5,Thunderstorm,0.28
,,,,,,,,,,,,,,
12-09-2005,82,91,73,N/A,73,72,94,44,29.6,7,17,2.6,,0
,,,,,,,,,,,,,,
13-09-2005,84,93,74,N/A,72,65,94,41,29.62,9,16,3.5,,0
,,,,,,,,,,,,,,
14-09-2005,81,86,76,N/A,72,75,97,61,29.64,11,16,2.2,Rain,0.16
,,,,,,,,,,,,,,
15-09-2005,78,85,72,N/A,75,91,100,70,29.61,6,14,1.8,Rain,0.24
,,,,,,,,,,,,,,
16-09-2005,80,87,72,N/A,70,72,94,41,29.63,8,34,2.1,,0
,,,,,,,,,,,,,,
17-09-2005,80,89,71,N/A,71,68,83,45,29.7,5,9,3.4,,0
,,,,,,,,,,,,,,
18-09-2005,81,90,72,N/A,74,74,94,51,29.74,5,12,2.8,,0
,,,,,,,,,,,,,,
19-09-2005,84,93,75,N/A,74,67,89,40,29.73,3,10,2.7,,0
,,,,,,,,,,,,,,
20-09-2005,86,95,77,N/A,74,63,84,38,29.67,4,7,2.6,,0
,,,,,,,,,,,,,,
21-09-2005,88,97,78,N/A,74,64,89,37,29.68,5,12,3.4,,0
,,,,,,,,,,,,,,
22-09-2005,82,90,75,N/A,74,74,89,50,29.72,6,15,2.6,Rain,0
,,,,,,,,,,,,,,
23-09-2005,82,88,77,N/A,75,83,100,60,29.68,6,16,2.1,Rain Thunderstorm,0.03
,,,,,,,,,,,,,,
24-09-2005,74,77,70,N/A,74,98,100,93,29.63,5,12,1.3,Rain Thunderstorm,1.65
,,,,,,,,,,,,,,
25-09-2005,83,95,71,N/A,72,80,100,47,29.71,8,18,2.2,,0
,,,,,,,,,,,,,,
26-09-2005,78,88,68,N/A,71,72,95,46,29.75,11,62,2.6,,0
,,,,,,,,,,,,,,
27-09-2005,80,91,68,N/A,69,68,88,38,29.8,6,13,2.8,,0
,,,,,,,,,,,,,,
28-09-2005,81,92,70,N/A,68,65,89,35,29.82,6,14,2.9,,0
,,,,,,,,,,,,,,
29-09-2005,80,92,69,N/A,67,61,88,29,29.79,6,18,3.5,,0
,,,,,,,,,,,,,,
30-09-2005,82,95,70,N/A,66,57,83,28,29.82,7,16,3.4,,0
,,,,,,,,,,,,,,
01-10-2005,82,94,71,N/A,64,52,78,22,29.84,7,17,3.7,,0
,,,,,,,,,,,,,,
02-10-2005,82,94,70,N/A,61,48,78,21,29.85,7,14,3.7,,0
,,,,,,,,,,,,,,
03-10-2005,82,94,70,N/A,62,49,73,22,29.8,7,14,3.5,,0
,,,,,,,,,,,,,,
04-10-2005,82,94,71,N/A,59,46,73,16,29.84,7,12,3.1,,0
,,,,,,,,,,,,,,
05-10-2005,80,95,64,N/A,57,43,73,18,29.9,6,12,3.1,,0
,,,,,,,,,,,,,,
06-10-2005,82,95,69,N/A,56,40,64,14,29.9,8,16,3,,0
,,,,,,,,,,,,,,
07-10-2005,82,95,69,N/A,54,36,73,15,29.9,6,9,3.4,,0
,,,,,,,,,,,,,,
08-10-2005,82,92,71,N/A,56,36,57,10,29.9,6,12,3,,0
,,,,,,,,,,,,,,
09-10-2005,81,96,66,N/A,58,42,68,16,29.92,3,8,3.2,,0
,,,,,,,,,,,,,,
10-10-2005,80,95,66,N/A,57,42,64,16,29.9,4,7,2.9,,0
,,,,,,,,,,,,,,
11-10-2005,81,95,67,N/A,58,43,73,16,29.93,4,9,3.2,,0
,,,,,,,,,,,,,,
12-10-2005,80,95,66,N/A,56,40,73,12,29.92,2,7,3,,0
,,,,,,,,,,,,,,
13-10-2005,80,95,66,N/A,57,42,73,17,29.89,4,8,2.8,,0
,,,,,,,,,,,,,,
14-10-2005,82,94,69,N/A,57,40,65,18,29.89,7,92,2.6,,0
,,,,,,,,,,,,,,
15-10-2005,80,93,66,N/A,56,38,73,18,29.87,5,9,2.5,,0
,,,,,,,,,,,,,,
16-10-2005,78,93,63,N/A,53,37,60,15,29.91,4,9,2.4,,0
,,,,,,,,,,,,,,
17-10-2005,79,94,64,N/A,53,37,60,12,29.9,3,7,2.8,,0
,,,,,,,,,,,,,,
18-10-2005,80,93,66,N/A,54,38,60,16,29.9,4,7,2.9,,0
,,,,,,,,,,,,,,
19-10-2005,80,92,67,N/A,53,36,57,15,29.86,4,12,2.7,,0
,,,,,,,,,,,,,,
20-10-2005,77,90,64,N/A,53,39,73,13,29.87,5,9,2.3,,0
,,,,,,,,,,,,,,
21-10-2005,75,85,65,N/A,57,49,78,23,29.93,4,9,2.2,,0
,,,,,,,,,,,,,,
22-10-2005,72,87,58,N/A,51,45,88,13,29.92,4,9,1.5,,0
,,,,,,,,,,,,,,
23-10-2005,72,89,55,N/A,45,37,72,8,29.92,4,7,1.9,,0
,,,,,,,,,,,,,,
24-10-2005,72,90,55,N/A,47,41,82,8,29.93,3,5,2.1,,0
,,,,,,,,,,,,,,
25-10-2005,76,91,62,N/A,49,41,64,10,29.93,2,7,1.7,,0
,,,,,,,,,,,,,,
26-10-2005,75,92,58,N/A,51,51,77,13,29.93,0,2,1.7,,0
,,,,,,,,,,,,,,
27-10-2005,74,93,56,N/A,47,37,77,7,29.92,3,23,2.1,,0
,,,,,,,,,,,,,,
28-10-2005,74,91,58,N/A,45,38,77,8,29.96,4,10,2.1,,0
,,,,,,,,,,,,,,
29-10-2005,72,91,52,N/A,45,37,77,10,29.94,2,13,1.8,,0
,,,,,,,,,,,,,,
30-10-2005,72,89,55,N/A,46,41,82,9,29.87,1,9,2.1,,0
,,,,,,,,,,,,,,
31-10-2005,73,90,56,N/A,42,32,59,8,29.86,3,7,2.4,,0
,,,,,,,,,,,,,,
01-11-2005,73,91,55,N/A,43,35,59,7,29.86,3,12,2.2,,0
,,,,,,,,,,,,,,
02-11-2005,74,90,59,N/A,43,31,56,9,29.93,4,10,1.9,,0
,,,,,,,,,,,,,,
03-11-2005,72,86,57,N/A,47,36,63,16,29.97,8,92,2.1,,0
,,,,,,,,,,,,,,
04-11-2005,76,88,63,N/A,47,35,50,18,29.99,5,10,2.3,,0
,,,,,,,,,,,,,,
05-11-2005,73,86,60,N/A,47,37,59,15,30.03,4,9,2.2,,0
,,,,,,,,,,,,,,
06-11-2005,70,86,53,N/A,42,34,77,9,30.02,3,7,2.1,,0
,,,,,,,,,,,,,,
07-11-2005,68,85,52,N/A,41,39,67,4,29.99,2,7,1.9,,0
,,,,,,,,,,,,,,
08-11-2005,68,84,51,N/A,44,41,72,7,29.98,3,8,1.8,,0
,,,,,,,,,,,,,,
09-11-2005,68,86,51,N/A,48,48,82,14,30.01,3,7,1.3,,0
,,,,,,,,,,,,,,
10-11-2005,70,87,53,N/A,47,49,82,9,29.97,1,6,1.4,,0
,,,,,,,,,,,,,,
11-11-2005,70,88,52,N/A,47,45,77,8,29.98,1,6,1.7,,0
,,,,,,,,,,,,,,
12-11-2005,70,87,54,N/A,43,38,68,7,30,5,9,1.7,,0
,,,,,,,,,,,,,,
13-11-2005,72,87,58,N/A,44,36,59,9,30.01,7,15,2.2,,0
,,,,,,,,,,,,,,
14-11-2005,71,86,56,N/A,51,43,77,20,29.98,6,18,2.1,,0
,,,,,,,,,,,,,,
15-11-2005,72,87,56,N/A,50,44,77,12,29.97,4,12,2.1,,0
,,,,,,,,,,,,,,
16-11-2005,70,86,54,N/A,47,46,82,10,29.95,2,12,2,,0
,,,,,,,,,,,,,,
17-11-2005,66,82,51,N/A,44,43,77,10,29.99,3,12,1.9,,0
,,,,,,,,,,,,,,
18-11-2005,66,84,48,N/A,38,35,62,5,29.97,4,9,1.9,,0
,,,,,,,,,,,,,,
19-11-2005,68,87,48,N/A,43,41,72,10,29.99,1,8,2.1,,0
,,,,,,,,,,,,,,
20-11-2005,70,89,50,N/A,44,40,72,8,30.01,2,9,1.8,,0
,,,,,,,,,,,,,,
21-11-2005,69,88,50,N/A,46,38,65,12,30.02,1,7,1.9,,0
,,,,,,,,,,,,,,
22-11-2005,70,88,52,N/A,47,44,77,10,29.98,2,12,1.8,,0
,,,,,,,,,,,,,,
23-11-2005,70,87,54,N/A,47,40,72,11,29.98,4,9,2,,0
,,,,,,,,,,,,,,
24-11-2005,70,83,57,N/A,46,36,59,14,30.01,6,9,2,,0
,,,,,,,,,,,,,,
25-11-2005,70,82,58,N/A,45,38,52,14,30,5,9,1.9,,0
,,,,,,,,,,,,,,
26-11-2005,70,81,59,N/A,45,37,49,18,29.99,6,14,1.9,,0
,,,,,,,,,,,,,,
27-11-2005,72,83,62,N/A,47,41,53,19,29.99,6,12,1.5,,0
,,,,,,,,,,,,,,
28-11-2005,70,84,55,N/A,47,41,56,22,30,6,9,1.7,,0
,,,,,,,,,,,,,,
29-11-2005,66,82,50,N/A,44,42,72,13,29.98,4,9,1.8,,0
,,,,,,,,,,,,,,
30-11-2005,64,76,51,2,43,40,55,17,29.91,3,9,1.7,,0
,,,,,,,,,,,,,,
01-12-2005,60,73,48,4,34,34,55,11,29.95,4,12,2.1,,0
,,,,,,,,,,,,,,
02-12-2005,59,74,44,6,31,31,54,10,30.05,5,62,2,,0
,,,,,,,,,,,,,,
03-12-2005,58,74,43,6,37,44,76,14,30.06,2,8,1.7,,0
,,,,,,,,,,,,,,
04-12-2005,56,76,37,8,34,40,81,9,30.03,2,7,1.7,,0
,,,,,,,,,,,,,,
05-12-2005,60,78,41,6,33,41,71,9,29.99,3,7,1.8,,0
,,,,,,,,,,,,,,
06-12-2005,62,81,42,4,38,45,82,8,29.99,1,5,2.5,,0
,,,,,,,,,,,,,,
07-12-2005,62,81,44,2,40,47,81,11,30,0,5,2.2,,0
,,,,,,,,,,,,,,
08-12-2005,62,79,46,2,38,39,82,9,29.98,3,7,2.2,,0
,,,,,,,,,,,,,,
09-12-2005,62,79,45,3,38,45,76,8,29.98,2,5,1.8,,0
,,,,,,,,,,,,,,
10-12-2005,63,81,45,2,39,47,81,13,30.01,2,8,1.9,,0
,,,,,,,,,,,,,,
11-12-2005,61,74,48,4,40,45,82,14,30.04,4,8,1.9,,0
,,,,,,,,,,,,,,
12-12-2005,62,75,48,4,38,41,67,14,30.06,4,7,1.8,,0
,,,,,,,,,,,,,,
13-12-2005,59,74,44,6,38,50,82,11,30.07,4,9,1.9,,0
,,,,,,,,,,,,,,
14-12-2005,56,74,39,8,34,47,87,9,30.04,2,7,1.9,,0
,,,,,,,,,,,,,,
15-12-2005,58,74,41,8,36,47,81,14,30.05,4,8,1.8,,0
,,,,,,,,,,,,,,
16-12-2005,57,73,41,8,35,40,76,12,30.08,3,7,2,,0
,,,,,,,,,,,,,,
17-12-2005,57,72,42,8,43,61,90,26,30.07,3,5,1.3,,0
,,,,,,,,,,,,,,
18-12-2005,58,74,42,7,40,55,100,13,30.02,1,9,1,,0
,,,,,,,,,,,,,,
19-12-2005,56,72,40,9,38,51,93,18,29.96,8,106,1.4,,0
,,,,,,,,,,,,,,
20-12-2005,56,70,42,9,43,59,87,29,29.94,5,7,1.1,,0
,,,,,,,,,,,,,,
21-12-2005,60,69,51,5,47,65,94,32,30,4,8,1,,0
,,,,,,,,,,,,,,
22-12-2005,59,72,46,6,46,65,94,28,30,2,7,1,,0
,,,,,,,,,,,,,,
23-12-2005,58,70,46,7,45,63,100,21,29.98,4,9,1.1,Fog,0
,,,,,,,,,,,,,,
24-12-2005,56,71,41,9,40,55,87,17,30.05,3,6,1.1,,0
,,,,,,,,,,,,,,
25-12-2005,56,72,40,9,36,49,87,9,30.07,3,9,1.6,,0
,,,,,,,,,,,,,,
26-12-2005,58,74,41,8,37,48,81,12,30.07,1,9,1.1,,0
,,,,,,,,,,,,,,
27-12-2005,61,77,45,4,40,48,81,13,30.04,3,12,1.2,,0
,,,,,,,,,,,,,,
28-12-2005,62,77,46,4,40,46,87,14,30.03,5,12,1.6,,0
,,,,,,,,,,,,,,
29-12-2005,62,78,45,4,42,54,93,21,30.05,2,10,1.7,,0
,,,,,,,,,,,,,,
30-12-2005,64,74,53,2,43,45,63,21,30.05,8,17,1.7,,0
,,,,,,,,,,,,,,
31-12-2005,65,74,56,N/A,43,45,59,23,30.06,9,17,1.4,,0
,,,,,,,,,,,,,,
01-01-2006,67,77,57,N/A,51,57,82,34,30.04,9,14,1.5,,0
,,,,,,,,,,,,,,
02-01-2006,66,77,54,N/A,52,63,94,31,29.97,6,13,1.8,Fog,0
,,,,,,,,,,,,,,
03-01-2006,60,68,51,6,44,54,82,24,30.03,7,15,1.7,,0
,,,,,,,,,,,,,,
04-01-2006,53,66,40,12,35,46,81,13,30.09,4,13,1.9,,0
,,,,,,,,,,,,,,
05-01-2006,52,68,37,12,35,52,87,15,30.07,3,6,2.1,,0
,,,,,,,,,,,,,,
06-01-2006,54,71,36,12,33,51,100,9,30.08,2,6,2.3,,0
,,,,,,,,,,,,,,
07-01-2006,54,70,38,11,30,38,65,10,30.08,3,9,2.1,,0
,,,,,,,,,,,,,,
08-01-2006,54,69,38,12,37,54,87,19,30.07,3,7,1.7,,0
,,,,,,,,,,,,,,
09-01-2006,54,72,37,10,37,54,81,18,30.04,3,7,1.7,,0
,,,,,,,,,,,,,,
10-01-2006,58,77,39,7,43,58,100,24,30.04,3,9,1.8,,0
,,,,,,,,,,,,,,
11-01-2006,60,77,42,6,45,61,100,20,30,2,7,1.7,,0
,,,,,,,,,,,,,,
12-01-2006,61,77,45,4,40,41,82,15,29.99,3,6,2.3,,0
,,,,,,,,,,,,,,
13-01-2006,62,78,46,3,38,41,76,10,29.97,0,2,2,,0
,,,,,,,,,,,,,,
14-01-2006,64,80,48,1,41,48,82,11,29.98,1,9,2.2,,0
,,,,,,,,,,,,,,
15-01-2006,66,81,51,N/A,45,47,88,20,29.94,3,8,1.6,,0
,,,,,,,,,,,,,,
16-01-2006,69,85,53,N/A,48,46,77,17,29.9,4,9,2,,0
,,,,,,,,,,,,,,
17-01-2006,70,85,56,N/A,48,47,77,19,29.88,5,17,1.9,,0
,,,,,,,,,,,,,,
18-01-2006,70,81,58,N/A,50,50,100,24,29.93,4,12,2.4,,0
,,,,,,,,,,,,,,
19-01-2006,64,77,52,N/A,48,55,88,22,30,4,10,2.1,,0
,,,,,,,,,,,,,,
20-01-2006,60,73,48,4,45,57,94,16,30.04,3,7,1.9,,0
,,,,,,,,,,,,,,
21-01-2006,65,71,59,N/A,37,42,67,14,30.07,4,9,2.5,,0
,,,,,,,,,,,,,,
22-01-2006,58,71,46,6,37,42,67,14,30,3,12,2.7,,0
,,,,,,,,,,,,,,
23-01-2006,56,71,42,8,39,53,81,15,30,3,12,2.1,,0
,,,,,,,,,,,,,,
24-01-2006,56,70,42,9,35,43,93,13,30.12,2,9,1.9,,0
,,,,,,,,,,,,,,
25-01-2006,55,71,39,10,35,46,87,11,30.15,2,7,2,,0
,,,,,,,,,,,,,,
26-01-2006,58,73,42,8,37,42,81,18,30.2,3,7,2.5,,0
,,,,,,,,,,,,,,
27-01-2006,60,76,43,6,38,47,81,15,30.14,1,6,2.1,,0
,,,,,,,,,,,,,,
28-01-2006,63,80,46,2,42,48,76,18,30.06,2,6,1.9,,0
,,,,,,,,,,,,,,
29-01-2006,66,83,48,N/A,43,44,71,18,30.04,2,8,2.1,,0
,,,,,,,,,,,,,,
30-01-2006,66,84,49,N/A,43,44,87,10,30.05,1,6,1.8,,0
,,,,,,,,,,,,,,
31-01-2006,68,85,51,N/A,43,44,82,14,30.08,2,6,1.9,,0
,,,,,,,,,,,,,,
01-02-2006,70,85,54,N/A,46,43,77,14,30.09,4,7,1.8,,0
,,,,,,,,,,,,,,
02-02-2006,70,85,55,N/A,41,32,52,10,30.08,3,7,2,,0
,,,,,,,,,,,,,,
03-02-2006,68,83,54,N/A,42,39,77,13,30.12,6,15,1.9,,0
,,,,,,,,,,,,,,
04-02-2006,65,82,48,N/A,41,40,72,11,30.11,4,15,2.3,,0
,,,,,,,,,,,,,,
05-02-2006,66,84,49,N/A,40,34,71,11,30.05,5,9,2.2,,0
,,,,,,,,,,,,,,
06-02-2006,68,86,51,N/A,40,36,71,11,30.02,3,9,2.1,,0
,,,,,,,,,,,,,,
07-02-2006,70,86,54,N/A,45,39,72,15,29.98,4,9,2,,0
,,,,,,,,,,,,,,
08-02-2006,70,84,55,N/A,43,36,67,14,30.02,4,8,2.1,,0
,,,,,,,,,,,,,,
09-02-2006,74,86,63,N/A,47,40,56,14,30.06,4,12,2.3,,0
,,,,,,,,,,,,,,
10-02-2006,68,84,52,N/A,43,41,72,7,30.07,3,7,2.1,,0
,,,,,,,,,,,,,,
11-02-2006,68,86,51,N/A,43,36,88,10,30,4,12,2.4,,0
,,,,,,,,,,,,,,
12-02-2006,72,90,54,N/A,44,40,72,9,29.98,1,8,2.5,,0
,,,,,,,,,,,,,,
13-02-2006,74,91,56,N/A,43,33,63,8,29.94,3,12,2,,0
,,,,,,,,,,,,,,
14-02-2006,73,89,57,N/A,45,38,72,9,29.85,8,104,2.5,,0
,,,,,,,,,,,,,,
15-02-2006,75,87,63,N/A,44,34,56,12,29.8,6,14,2.6,,0
,,,,,,,,,,,,,,
16-02-2006,74,88,59,N/A,53,45,63,24,29.82,5,7,2.2,,0
,,,,,,,,,,,,,,
17-02-2006,76,88,63,N/A,55,47,77,20,29.88,4,10,2.2,,0
,,,,,,,,,,,,,,
18-02-2006,76,90,61,N/A,56,51,82,24,29.95,2,12,2.1,,0
,,,,,,,,,,,,,,
19-02-2006,76,92,61,N/A,56,49,77,16,29.94,3,9,2.1,,0
,,,,,,,,,,,,,,
20-02-2006,77,92,62,N/A,54,48,88,14,29.92,1,6,2,,0
,,,,,,,,,,,,,,
21-02-2006,77,93,61,N/A,50,39,73,9,29.89,3,7,2.3,,0
,,,,,,,,,,,,,,
22-02-2006,77,94,60,N/A,53,44,82,13,29.88,3,6,2.1,,0
,,,,,,,,,,,,,,
23-02-2006,80,94,65,N/A,51,37,56,12,29.88,5,25,2.2,,0
,,,,,,,,,,,,,,
24-02-2006,78,95,62,N/A,52,42,73,13,29.85,2,10,2.3,,0
,,,,,,,,,,,,,,
25-02-2006,79,94,64,N/A,50,37,68,11,29.84,5,12,2.4,,0
,,,,,,,,,,,,,,
26-02-2006,78,91,65,N/A,52,40,64,6,29.85,4,12,1.8,,0
,,,,,,,,,,,,,,
27-02-2006,74,86,63,N/A,56,53,79,28,29.89,4,12,2.1,,0
,,,,,,,,,,,,,,
28-02-2006,70,84,57,N/A,39,29,63,9,29.89,5,12,3.3,,0
,,,,,,,,,,,,,,
01-03-2006,69,85,53,N/A,42,36,72,9,29.88,3,10,2.6,,0
,,,,,,,,,,,,,,
02-03-2006,72,87,57,N/A,38,27,52,7,29.92,5,9,2.5,,0
,,,,,,,,,,,,,,
03-03-2006,74,90,59,N/A,40,25,49,6,29.92,5,10,2.8,,0
,,,,,,,,,,,,,,
04-03-2006,78,90,66,N/A,46,30,47,17,29.88,5,9,2.2,,0
,,,,,,,,,,,,,,
05-03-2006,78,90,65,N/A,49,34,52,17,29.87,5,13,1.7,Thunderstorm,0
,,,,,,,,,,,,,,
06-03-2006,76,91,62,N/A,48,33,64,13,29.87,3,7,2,,0
,,,,,,,,,,,,,,
07-03-2006,75,91,59,N/A,47,37,68,8,29.89,4,10,2.1,,0
,,,,,,,,,,,,,,
08-03-2006,79,92,66,N/A,48,36,64,13,29.89,9,23,2,,0
,,,,,,,,,,,,,,
09-03-2006,73,82,64,N/A,59,65,95,34,29.99,13,86,1.3,Fog Rain,0.28
,,,,,,,,,,,,,,
10-03-2006,67,73,61,N/A,61,85,100,55,29.93,2,9,1.1,Fog Rain Thunderstorm,0.04
,,,,,,,,,,,,,,
11-03-2006,67,77,57,N/A,59,78,100,40,29.86,3,10,1.3,Fog Rain,0
,,,,,,,,,,,,,,
12-03-2006,69,81,57,N/A,56,61,88,28,29.85,2,7,2,,0
,,,,,,,,,,,,,,
13-03-2006,72,86,59,N/A,55,57,94,22,29.85,3,7,1.3,Fog,0
,,,,,,,,,,,,,,
14-03-2006,73,82,64,N/A,59,65,88,34,29.85,5,7,1.5,Rain Thunderstorm,0.2
,,,,,,,,,,,,,,
15-03-2006,71,82,60,N/A,57,69,94,24,29.91,4,8,1.6,Thunderstorm,0
,,,,,,,,,,,,,,
16-03-2006,72,83,62,N/A,55,55,88,26,29.91,5,9,1.6,Thunderstorm,0.02
,,,,,,,,,,,,,,
17-03-2006,70,83,56,N/A,48,46,94,10,29.95,3,12,2.2,,0
,,,,,,,,,,,,,,
18-03-2006,72,86,57,N/A,46,41,82,10,29.95,5,9,2.4,,0
,,,,,,,,,,,,,,
19-03-2006,74,89,59,N/A,43,29,63,9,29.93,3,7,2.3,,0
,,,,,,,,,,,,,,
20-03-2006,80,94,67,N/A,45,27,40,12,29.83,8,21,2.1,,0
,,,,,,,,,,,,,,
21-03-2006,75,86,64,N/A,50,38,77,18,29.85,7,16,2,,0
,,,,,,,,,,,,,,
22-03-2006,74,89,59,N/A,48,34,64,13,29.8,4,12,1.8,,0
,,,,,,,,,,,,,,
23-03-2006,84,95,72,N/A,50,38,68,14,29.76,5,46,2.1,,0
,,,,,,,,,,,,,,
24-03-2006,80,97,64,N/A,50,35,56,10,29.73,5,17,2.2,,0
,,,,,,,,,,,,,,
25-03-2006,80,92,67,N/A,52,36,61,13,29.78,4,9,2.2,,0
,,,,,,,,,,,,,,
26-03-2006,78,87,68,N/A,45,29,53,13,29.82,10,53,1.4,,0
,,,,,,,,,,,,,,
27-03-2006,74,87,62,N/A,46,34,68,12,29.84,5,9,2.7,,0
,,,,,,,,,,,,,,
28-03-2006,76,89,63,N/A,46,32,59,11,29.89,5,10,2.7,,0
,,,,,,,,,,,,,,
29-03-2006,73,87,59,N/A,47,32,52,13,29.92,4,8,2.9,,0
,,,,,,,,,,,,,,
30-03-2006,76,93,60,N/A,48,33,52,9,29.91,4,9,1.9,,0
,,,,,,,,,,,,,,
31-03-2006,80,96,64,N/A,44,26,60,4,29.85,3,9,2.5,,0
,,,,,,,,,,,,,,
01-04-2006,81,95,67,N/A,39,20,38,4,29.77,4,12,2.2,,0
,,,,,,,,,,,,,,
02-04-2006,84,99,68,N/A,43,19,33,8,29.72,4,10,2.1,,0
,,,,,,,,,,,,,,
03-04-2006,82,98,67,N/A,47,26,53,6,29.74,3,12,2,,0
,,,,,,,,,,,,,,
04-04-2006,83,97,69,N/A,47,28,61,7,29.77,3,8,2.4,,0
,,,,,,,,,,,,,,
05-04-2006,84,101,68,N/A,45,25,53,4,29.74,4,12,2.5,,0
,,,,,,,,,,,,,,
06-04-2006,88,104,71,N/A,47,25,44,5,29.74,3,9,2.7,,0
,,,,,,,,,,,,,,
07-04-2006,89,104,74,N/A,43,21,41,4,29.71,4,12,2.4,,0
,,,,,,,,,,,,,,
08-04-2006,88,105,72,N/A,51,27,57,8,29.67,2,9,2.5,,0
,,,,,,,,,,,,,,
09-04-2006,90,104,77,N/A,50,25,45,5,29.62,6,14,2,,0
,,,,,,,,,,,,,,
10-04-2006,88,97,78,N/A,35,14,32,4,29.7,8,18,1.7,,0
,,,,,,,,,,,,,,
11-04-2006,85,97,73,N/A,40,20,36,4,29.72,5,14,2,,0
,,,,,,,,,,,,,,
12-04-2006,84,96,72,N/A,32,16,53,4,29.71,6,12,2.6,,0
,,,,,,,,,,,,,,
13-04-2006,84,96,73,N/A,23,10,19,4,29.77,6,16,2.6,,0
,,,,,,,,,,,,,,
14-04-2006,85,98,72,N/A,27,11,24,4,29.8,5,9,2.7,,0
,,,,,,,,,,,,,,
15-04-2006,84,100,67,N/A,32,14,31,4,29.76,5,13,2.3,,0
,,,,,,,,,,,,,,
16-04-2006,86,99,72,N/A,37,17,36,4,29.69,6,23,1.8,,0
,,,,,,,,,,,,,,
17-04-2006,81,93,69,N/A,49,32,68,12,29.71,8,21,1.4,Rain,0.04
,,,,,,,,,,,,,,
18-04-2006,80,94,65,N/A,46,31,60,6,29.76,6,14,2.6,,0
,,,,,,,,,,,,,,
19-04-2006,86,100,72,N/A,48,26,47,5,29.79,6,17,2.2,,0
,,,,,,,,,,,,,,
20-04-2006,88,101,76,N/A,51,27,47,9,29.83,6,14,1.9,,0
,,,,,,,,,,,,,,
21-04-2006,86,100,72,N/A,51,27,50,11,29.8,4,12,1.5,,0
,,,,,,,,,,,,,,
22-04-2006,86,101,70,N/A,52,29,57,7,29.78,5,14,2.2,,0
,,,,,,,,,,,,,,
23-04-2006,88,102,73,N/A,53,27,47,10,29.72,5,17,2.9,,0
,,,,,,,,,,,,,,
24-04-2006,90,104,75,N/A,53,25,51,10,29.7,5,14,2.3,,0
,,,,,,,,,,,,,,
25-04-2006,90,106,75,N/A,51,24,50,6,29.7,5,16,2.2,,0.04
,,,,,,,,,,,,,,
26-04-2006,92,106,77,N/A,49,21,39,6,29.7,6,13,1.7,,0
,,,,,,,,,,,,,,
27-04-2006,94,107,82,N/A,52,25,35,10,29.7,8,17,2.1,Thunderstorm,0
,,,,,,,,,,,,,,
28-04-2006,92,105,80,N/A,52,23,39,9,29.7,5,17,2.6,,0
,,,,,,,,,,,,,,
29-04-2006,93,108,78,N/A,55,26,40,10,29.67,4,9,2.1,,0
,,,,,,,,,,,,,,
30-04-2006,94,107,81,N/A,56,25,42,13,29.68,5,21,0.9,,0
,,,,,,,,,,,,,,
01-05-2006,94,109,80,N/A,57,29,55,9,29.72,2,14,1.6,Thunderstorm,0.75
,,,,,,,,,,,,,,
02-05-2006,89,105,73,N/A,59,34,78,11,29.73,3,9,2,,0
,,,,,,,,,,,,,,
03-05-2006,92,106,77,N/A,52,24,48,7,29.75,3,9,2.3,,0
,,,,,,,,,,,,,,
04-05-2006,92,108,77,N/A,56,31,54,6,29.73,3,9,2.4,,0
,,,,,,,,,,,,,,
05-05-2006,93,111,75,N/A,57,29,51,8,29.69,4,10,2.5,,0
,,,,,,,,,,,,,,
06-05-2006,99,112,86,N/A,53,21,40,9,29.67,9,23,2.2,,0
,,,,,,,,,,,,,,
07-05-2006,97,111,83,N/A,53,20,29,9,29.62,9,21,2.2,,0
,,,,,,,,,,,,,,
08-05-2006,97,112,82,N/A,57,25,38,10,29.63,7,14,2.1,,0
,,,,,,,,,,,,,,
09-05-2006,98,109,86,N/A,58,26,43,9,29.63,5,10,1.3,,0
,,,,,,,,,,,,,,
10-05-2006,97,110,84,N/A,59,28,48,11,29.58,6,22,1.2,,0
,,,,,,,,,,,,,,
11-05-2006,96,110,83,N/A,55,24,45,6,29.61,5,14,1.6,,0
,,,,,,,,,,,,,,
12-05-2006,98,111,86,N/A,52,21,33,5,29.64,7,16,1.7,,0
,,,,,,,,,,,,,,
13-05-2006,99,112,86,N/A,58,24,36,9,29.61,9,14,1.9,,0
,,,,,,,,,,,,,,
14-05-2006,98,109,86,N/A,60,29,43,12,29.65,9,18,2,Thunderstorm,0
,,,,,,,,,,,,,,
